﻿WorldmapBattle_1010001_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010002_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010003_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010004_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010005_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010006_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010007_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010008_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010009_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
WorldmapBattle_1010010_2,"This road is opened by me, and this tree is planted by me. If you want to pass, leave some money!|Brothers, it's a big fat sheep!|Brothers, it's time to work!|Let you see how powerful we are!|You're unlucky to meet me!|I'm in a bad mood, I'll take it out on you!|I'm lucky today, there's even business coming to the door!|I've killed dozens of guys like you!|I'll make you regret meeting me today!|Yo, business is coming to the door!|Someone's coming? Just in time, I haven't opened for a long time!|I've been itching for a long time!|You choose not to take the road to heaven, but to break into hell!",เส้นทางนี้ข้าเป็นผู้บุกเบิก ต้นไม้นี้ข้าก็เป็นผู้ปลูก หากเจ้าอยากจะผ่าน ก็จงทิ้งเงินไว้เสีย!|พี่น้องเอ๋ย! แกะน้อยตัวอ้วนมาเยือนเรา|พี่น้อง ได้เวลาทำงานแล้ว!| ให้เจ้าได้เปิดหูตารับทราบความร้ายกาจของพวกเรา|นับว่าเจ้าโชคร้ายที่มาพบข้า!|ข้ากำลังอารมณ์ไม่ดี ขอลงที่พวกเจ้าก็แล้วกัน!|ข้านี่เฮงเป็นบ้า ขนาดว่าลาภยังมาส่งถึงที่!|ชนชั้นแบบพวกเจ้าข้าเคยสังหารไปมากแล้ว!|ข้าจะทำให้เจ้าต้องเสียใจที่ได้มาเจอข้าในวันนี้!|ไง วาสนามาเยือนถึงที่เลยนะ!|มีคนมาหรือ? ได้เวลาพอดี ข้าไม่ได้ออกแรงมานาน!|ข้าคันไม้คันมือมานานแล้ว!|สวรรค์มีทางเจ้ากลับไม่ไป นรกไร้ประตูเจ้ากลับมา!
